PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Bernstein, Elizabeth										Paying for Pleasure: Men Who Buy Sex.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			909	911				10.1086/651329							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700013		
J	Blee, Kathleen M.										Science without Laws: Model Systems, Cases, Exemplary Narratives								AMERICAN JOURNAL OF SOCIOLOGY				115	3			944	945				10.1086/651346							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700030		
J	Boero, Natalie										Men and the War on Obesity: A Sociological Study.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			911	912				10.1086/651330							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700014		
J	Bronte-Tinkew, Jacinta; Scott, Mindy E.; Horowitz, Allison										Male Pregnancy Intendedness and Children's Mental Proficiency and Attachment Security During Toddlerhood								JOURNAL OF MARRIAGE AND FAMILY				71	4			1001	1025				10.1111/j.1741-3737.2009.00649.x							Article	NOV 2009	2009										17	0	0	0	0	0	26			0022-2445	1741-3737														2009-11-01	WOS:000271061100014		
J	Broughton, Chad										Laboring to Learn: Women's Literacy and Poverty in the Post-Welfare Era								AMERICAN JOURNAL OF SOCIOLOGY				115	3			952	954				10.1086/651350							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700034		
J	Celarent, Barbara										The Saleslady								AMERICAN JOURNAL OF SOCIOLOGY				115	3			984	990											Book Review	NOV 2009	2009										0	0	0		0	0	0			0002-9602															2009-11-01	WOS:000274365700048		
J	Celarent, Barbara										The Woman Who Waits								AMERICAN JOURNAL OF SOCIOLOGY				115	3			984	990											Book Review	NOV 2009	2009										0	0	0		0	0	0			0002-9602															2009-11-01	WOS:000274365700047		
J	Celarent, Barbara										The Schoolma'am								AMERICAN JOURNAL OF SOCIOLOGY				115	3			984	990											Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700049		
J	Chan, Cheris Shun-ching				Chan, Cheris Shun Ching/D-4956-2009	Chan, Cheris Shun Ching/0000-0003-1709-6646					Invigorating the Content in Social Embeddedness: An Ethnography of Life Insurance Transactions in China								AMERICAN JOURNAL OF SOCIOLOGY				115	3			712	754				10.1086/603532							Review	NOV 2009	2009										67	0	0	0	0	1	77			0002-9602	1537-5390														2009-11-01	WOS:000274365700002	20503741	
J	Corsaro, William A.										Men on a Mission: Valuing Youth Work in Our Communities.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			914	916				10.1086/651332							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700016		
J	Cox, Kevin R.				Cox Jr, Kevin/LEN-3441-2024						New State Spaces.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			931	933				10.1086/651340							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700024		
J	Desmond, Jane C.										Authentic New Orleans: Tourism, Culture, and Race in the Big Easy								AMERICAN JOURNAL OF SOCIOLOGY				115	3			936	938				10.1086/651342							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700026		
J	Dillon, Michele										Lived Religion: Faith and Practice in Everyday Life.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			924	926				10.1086/651337							Book Review	NOV 2009	2009										0	0	0	0	0	0	1			0002-9602															2009-11-01	WOS:000274365700021		
J	Doohan, Eve-Anne M.; Carrere, Sybil; Siler, Chelsea; Beardslee, Cheryl										The Link Between the Marital Bond and Future Triadic Family Interactions								JOURNAL OF MARRIAGE AND FAMILY				71	4			892	904				10.1111/j.1741-3737.2009.00642.x							Article	NOV 2009	2009										21	0	0	0	0	2	34			0022-2445	1741-3737														2009-11-01	WOS:000271061100007	20011608	
J	Eckstein, Susan										Urban Protest in Mexico and Brazil								AMERICAN JOURNAL OF SOCIOLOGY				115	3			971	972				10.1086/651358							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-11-01	WOS:000274365700042		
J	Eichelsheim, Veroni I.; Dekovic, Maja; Buist, Kirsten L.; Cook, William L.				Cook, William/JFK-1866-2023	Buist, Kirsten/0000-0002-5242-9867; Eichelsheim, Veroni/0000-0003-4583-3121					The Social Relations Model in Family Studies: A Systematic Review								JOURNAL OF MARRIAGE AND FAMILY				71	4			1052	1069				10.1111/j.1741-3737.2009.00652.x							Article	NOV 2009	2009										53	1	0	0	2	0	61			0022-2445															2009-11-01	WOS:000271061100017		
J	Emery, Clifton R.					Emery, Clifton/0000-0001-7662-2509					Stay for the Children? Husband Violence, Marital Stability, and Children's Behavior Problems								JOURNAL OF MARRIAGE AND FAMILY				71	4			905	916				10.1111/j.1741-3737.2009.00643.x							Article	NOV 2009	2009										9	0	0	0	0	0	15			0022-2445	1741-3737														2009-11-01	WOS:000271061100008		
J	Emirbayer, Mustafa										Sketch for a Self-Analysis.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			898	900				10.1086/651324							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700008		
J	Feffer, Andrew										Mead and Modernity: Science, Selfhood, and Democratic Politics.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			900	902				10.1086/651325							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700009		
J	Fenrich, Lane										Faeries, Bears, and Leathermen: Men in Community Queering the Masculine.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			913	914				10.1086/651331							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700015		
J	Finckenauer, James O.										Chinese Human Smuggling Organizations								AMERICAN JOURNAL OF SOCIOLOGY				115	3			973	975				10.1086/651359							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700043		
J	Firebaugh, Glenn; Schroeder, Matthew B.										Does Your Neighbor's Income Affect Your Happiness?								AMERICAN JOURNAL OF SOCIOLOGY				115	3			805	831				10.1086/603534							Article	NOV 2009	2009										93	0	1	0	1	0	107			0002-9602	1537-5390														2009-11-01	WOS:000274365700004	20503742	
J	Fortner, Melissa										Raising Kids in the 21st Century								JOURNAL OF MARRIAGE AND FAMILY				71	4			1104	1106				10.1111/j.1741-3737.2009.00657.x							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0022-2445															2009-11-01	WOS:000271061100022		
J	Foster, John Bellamy										Resisting Global Toxics: Transnational Movements for Environmental Justice								AMERICAN JOURNAL OF SOCIOLOGY				115	3			945	948				10.1086/651347							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700031		
J	Fothergill, Kate E.; Ensminger, Margaret E.; Green, Kerry M.; Thorpe, Roland J.; Robertson, Judy; Kasper, Judith D.; Juon, Hee-Soon					Green, Kerry/0000-0002-7146-5783					Living Arrangements During Childrearing Years and Later Health of African American Mothers								JOURNAL OF MARRIAGE AND FAMILY				71	4			848	861				10.1111/j.1741-3737.2009.00639.x							Article	NOV 2009	2009										2	0	0	0	0	0	6			0022-2445	1741-3737														2009-11-01	WOS:000271061100004	20228963	
J	Fuchs, Stephan										Weaving Self-Evidence: A Sociology of Logic								AMERICAN JOURNAL OF SOCIOLOGY				115	3			942	944				10.1086/651345							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700029		
J	Gaugler, Joseph E.										How Caregiving Affects Development: Psychological Implications for Child, Adolescent, and Adult Caregivers								JOURNAL OF MARRIAGE AND FAMILY				71	4			1100	1102				10.1111/j.1741-3737.2009.00655.x							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0022-2445															2009-11-01	WOS:000271061100020		
J	Greenstein, Theodore N.										National Context, Family Satisfaction, and Fairness in the Division of Household Labor								JOURNAL OF MARRIAGE AND FAMILY				71	4			1039	1051				10.1111/j.1741-3737.2009.00651.x							Article	NOV 2009	2009										117	0	0	0	4	0	135			0022-2445															2009-11-01	WOS:000271061100016		
J	Hartwell, Stephanie W.										Crime, Punishment, and Mental Illness: Law and the Behavioral Sciences in Conflict								AMERICAN JOURNAL OF SOCIOLOGY				115	3			977	979				10.1086/651361							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700045		
J	Hogan, Jacqueline										The Politics of Gender in Colonial Korea: Education, Labor, and Health, 1910-1945								AMERICAN JOURNAL OF SOCIOLOGY				115	3			964	966				10.1086/651355							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-11-01	WOS:000274365700039		
J	Hout, Michael				Hout, Michael/ITV-4171-2023						The Race between Education and Technology								AMERICAN JOURNAL OF SOCIOLOGY				115	3			950	952				10.1086/651349							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700033		
J	Janssen, Susanne				Janssen, Susanne/C-7438-2011	Janssen, Susanne/0000-0002-8984-3498					Critics, Ratings, and Society: The Sociology of Reviews								AMERICAN JOURNAL OF SOCIOLOGY				115	3			940	942				10.1086/651344							Book Review	NOV 2009	2009										1	0	0	0	0	0	2			0002-9602															2009-11-01	WOS:000274365700028		
J	Kellogg, Katherine C.				Kellogg, Katherine/AAY-2761-2021						Operating Room: Relational Spaces and Microinstitutional Change in Surgery								AMERICAN JOURNAL OF SOCIOLOGY				115	3			657	711				10.1086/603535							Review	NOV 2009	2009										379	0	1	0	1	0	448			0002-9602															2009-11-01	WOS:000274365700001	20503740	
J	King, Valarie										Stepfamily Formation: Implications for Adolescent Ties to Mothers, Nonresident Fathers, and Stepfathers								JOURNAL OF MARRIAGE AND FAMILY				71	4			954	968				10.1111/j.1741-3737.2009.00646.x							Article	NOV 2009	2009										69	0	1	0	0	0	80			0022-2445	1741-3737														2009-11-01	WOS:000271061100011	20161429	
J	Kivisto, Peter										Them That Believe: The Power and Meaning of the Christian Serpent-Handling Tradition.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			922	924				10.1086/651336							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-11-01	WOS:000274365700020		
J	Lachmann, Richard										The Art of the Network: Strategic Interaction and Patronage in Renaissance Florence.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			905	906				10.1086/651327							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700011		
J	Leidy, Melinda S.; Parke, Ross D.; Cladis, Mina; Coltrane, Scott; Duffy, Sharon										Positive Marital Quality, Acculturative Stress, and Child Outcomes Among Mexican Americans								JOURNAL OF MARRIAGE AND FAMILY				71	4			833	847				10.1111/j.1741-3737.2009.00638.x							Article	NOV 2009	2009										38	3	0	0	3	0	65			0022-2445	1741-3737														2009-11-01	WOS:000271061100003		
J	Ling, Rich										Portable Communities: The Social Dynamics of Online and Mobile Connectedness								AMERICAN JOURNAL OF SOCIOLOGY				115	3			948	950				10.1086/651348							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700032		
J	Longmore, Monica A.; Eng, Abbey L.; Giordano, Peggy C.; Manning, Wendy D.					Giordano, Peggy/0000-0002-2484-0886; Longmore, Monica/0000-0001-8368-8928					Parenting and Adolescents' Sexual Initiation								JOURNAL OF MARRIAGE AND FAMILY				71	4			969	982				10.1111/j.1741-3737.2009.00647.x							Article	NOV 2009	2009										52	0	1	0	7	2	73			0022-2445	1741-3737														2009-11-01	WOS:000271061100012	20160871	
J	Lynn, Freda B.; Podolny, Joel M.; Tao, Lin				Lynn, Freda/M-2300-2019; Tao, Lin/B-4080-2011; Lynn, Freda/G-3709-2019	Tao, Lin/0000-0003-3744-2067; Lynn, Freda/0000-0001-5659-0298					A Sociological (De)Construction of the Relationship between Status and Quality								AMERICAN JOURNAL OF SOCIOLOGY				115	3			755	804				10.1086/603537							Article	NOV 2009	2009										148	0	0	0	8	1	181			0002-9602															2009-11-01	WOS:000274365700003		
J	MacIndoe, Heather										Publics and the City.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			933	935				10.1086/651341							Book Review	NOV 2009	2009										1	0	0	0	0	0	1			0002-9602															2009-11-01	WOS:000274365700025		
J	Mark, Noah P.; Smith-Lovin, Lynn; Ridgeway, Cecilia L.				Mark, Noah/HTO-3342-2023						Why Do Nominal Characteristics Acquire Status Value? A Minimal Explanation for Status Construction								AMERICAN JOURNAL OF SOCIOLOGY				115	3			832	862				10.1086/606142							Article	NOV 2009	2009										30	0	0	0	0	0	43			0002-9602	1537-5390														2009-11-01	WOS:000274365700005	20503743	
J	Milstein, Denise										Cuba Represent! Cuban Arts, State Power, and the Making of New Revolutionary Cultures								AMERICAN JOURNAL OF SOCIOLOGY				115	3			938	940				10.1086/651343							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700027		
J	Moon, Seungsook										Legacies of Struggle: Conflict and Cooperation in Korean American Politics								AMERICAN JOURNAL OF SOCIOLOGY				115	3			962	964				10.1086/651354							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700038		
J	Nee, Victor										Inheriting the City: The Children of Immigrants Come of Age								AMERICAN JOURNAL OF SOCIOLOGY				115	3			955	957				10.1086/651351							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700035		
J	Nurse, Anne M.										Doing Time Together: Love and Family in the Shadow of the Prison								AMERICAN JOURNAL OF SOCIOLOGY				115	3			960	962				10.1086/651353							Book Review	NOV 2009	2009										1	0	0	0	0	0	1			0002-9602															2009-11-01	WOS:000274365700037		
J	Orum, Anthony M.										Urban Outcasts: A Comparative Sociology of Advanced Marginality								AMERICAN JOURNAL OF SOCIOLOGY				115	3			957	959				10.1086/651352							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700036		
J	Prasad, Monica										Power in the Global Age: A New Political Economy.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			903	904				10.1086/651326							Book Review	NOV 2009	2009										0	1	0	0	0	0	1			0002-9602															2009-11-01	WOS:000274365700010		
J	Roth, Louise Marie										Opting Out? Why Women Really Quit Careers and Head Home.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			916	918											Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700017		
J	Ruiter, Stijn; van Tubergen, Frank				van Tubergen, Frank/B-7885-2013	van Tubergen, Frank/0000-0002-6415-2877; Ruiter, Stijn/0000-0003-2872-2710					Religious Attendance in Cross-National Perspective: A Multilevel Analysis of 60 Countries								AMERICAN JOURNAL OF SOCIOLOGY				115	3			863	895				10.1086/603536							Article	NOV 2009	2009										158	0	1	0	5	1	174			0002-9602	1537-5390														2009-11-01	WOS:000274365700006		
J	Ryan, Suzanne; Franzetta, Kerry; Schelar, Erin; Manlove, Jennifer					, Jennifer/0000-0002-6474-7563					Family Structure History: Links to Relationship Formation Behaviors in Young Adulthood								JOURNAL OF MARRIAGE AND FAMILY				71	4			935	953				10.1111/j.1741-3737.2009.00645.x							Article	NOV 2009	2009										36	0	0	0	2	0	59			0022-2445	1741-3737														2009-11-01	WOS:000271061100010	20890404	
J	Sabogal, Elena										Nations of Emigrants: Shifting Boundaries of Citizenship in El Salvador and the United States								AMERICAN JOURNAL OF SOCIOLOGY				115	3			969	970				10.1086/651357							Book Review	NOV 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-11-01	WOS:000274365700041		
J	Scottham, Krista Maywalt; Smalls, Ciara P.				Glover, Ciara/ADA-9151-2022	Aronson, Krista/0000-0003-3371-9436					Unpacking Racial Socialization: Considering Female African American Primary Caregivers' Racial Identity								JOURNAL OF MARRIAGE AND FAMILY				71	4			807	818				10.1111/j.1741-3737.2009.00636.x							Article	NOV 2009	2009										18	1	0	0	0	0	51			0022-2445															2009-11-01	WOS:000271061100001	20161472	
J	Smith, Thomas S.				Smith, Thomas/X-7556-2019						Human Emotions: A Sociological Theory.								AMERICAN JOURNAL OF SOCIOLOGY				115	3			896	898				10.1086/651323							Book Review	NOV 2009	2009										0	0	0	0	0	0	1			0002-9602															2009-11-01	WOS:000274365700007		
